ts,match_id,room_id,turn_index,actor_id,enemy_id,chosen_action_kind,chosen_skill_id,chosen_action_group,dmg_to_enemy,heal_to_self,effect_applied,enemy_hp_after,actor_hp_after,battle_finished,winner_id,actor.level,actor.hp,actor.hp_pct,actor.power,actor.attack,actor.defense,actor.dmg_min,actor.dmg_max,actor.atk_boost_min,actor.atk_boost_max,actor.pct_damage,actor.pct_crit,actor.pct_evade,actor.pct_resist,actor.pct_escape,actor.pct_negate,enemy.level,enemy.hp,enemy.hp_pct,enemy.power,enemy.attack,enemy.defense,enemy.dmg_min,enemy.dmg_max,enemy.atk_boost_min,enemy.atk_boost_max,enemy.pct_damage,enemy.pct_crit,enemy.pct_evade,enemy.pct_resist,enemy.pct_escape,enemy.pct_negate,mask.num_specials_valid_off,mask.num_specials_valid_def,mask.num_support_valid,mask.num_masters_valid_off,mask.num_masters_valid_def,mask.num_masters_support
2025-08-24T19:32:06.982Z,room1-1756063915099,room1,7,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,18,17,false,,1,17,0.425,8,10,8,1,6,1,10,55,10,0,0,0,35,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:08.231Z,room1-1756063915099,room1,8,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,16,14,false,,1,14,0.35,8,10,8,1,6,1,10,55,10,0,0,0,35,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:09.484Z,room1-1756063915099,room1,9,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,11,10,false,,1,10,0.25,8,10,8,1,6,1,10,55,10,0,0,0,35,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:10.794Z,room1-1756063915099,room1,10,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,5,6,false,,1,6,0.15,8,10,8,1,6,1,10,55,10,0,0,0,35,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:12.099Z,room1-1756063915099,room1,11,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,1,5,false,,1,5,0.125,8,10,8,1,6,1,10,55,10,0,0,0,35,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:13.454Z,room1-1756063915099,room1,12,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,0,1,true,B,1,1,0.025,8,10,8,1,6,1,10,55,10,0,0,0,35,1,1,0.025,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:35.945Z,room1-1756063952834,room1,1,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,38,32,false,,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,1,41,1.025,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:37.314Z,room1-1756063952834,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,36,30,false,,1,30,0.75,8,10,8,1,6,1,10,55,10,0,0,0,35,1,38,0.95,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:38.732Z,room1-1756063952834,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,34,28,false,,1,28,0.7,8,10,8,1,6,1,10,55,10,0,0,0,35,1,36,0.9,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:39.936Z,room1-1756063952834,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,33,25,false,,1,25,0.625,8,10,8,1,6,1,10,55,10,0,0,0,35,1,34,0.85,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:41.230Z,room1-1756063952834,room1,5,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,27,23,false,,1,23,0.575,8,10,8,1,6,1,10,55,10,0,0,0,35,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:42.531Z,room1-1756063952834,room1,6,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,24,21,false,,1,21,0.525,8,10,8,1,6,1,10,55,10,0,0,0,35,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:43.846Z,room1-1756063952834,room1,7,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,24,18,false,,1,18,0.45,8,10,8,1,6,1,10,55,10,0,0,0,35,1,24,0.6,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:45.142Z,room1-1756063952834,room1,8,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,23,14,false,,1,14,0.35,8,10,8,1,6,1,10,55,10,0,0,0,35,1,24,0.6,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:47.811Z,room1-1756063952834,room1,9,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,18,12,false,,1,12,0.3,8,10,8,1,6,1,10,55,10,0,0,0,35,1,23,0.575,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:49.272Z,room1-1756063952834,room1,10,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,18,11,false,,1,11,0.275,8,10,8,1,6,1,10,55,10,0,0,0,35,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:50.696Z,room1-1756063952834,room1,11,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,12,9,false,,1,9,0.225,8,10,8,1,6,1,10,55,10,0,0,0,35,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:52.176Z,room1-1756063952834,room1,12,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,9,7,false,,1,7,0.175,8,10,8,1,6,1,10,55,10,0,0,0,35,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:53.371Z,room1-1756063952834,room1,13,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,4,4,false,,1,4,0.1,8,10,8,1,6,1,10,55,10,0,0,0,35,1,9,0.225,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:32:54.776Z,room1-1756063952834,room1,14,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,0,2,true,B,1,2,0.05,8,10,8,1,6,1,10,55,10,0,0,0,35,1,4,0.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:38.503Z,room1-1756064015313,room1,1,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,42,35,false,,1,35,0.875,8,10,8,1,6,1,10,55,10,0,0,0,35,1,43,1.075,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:39.823Z,room1-1756064015313,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,40,31,false,,1,31,0.775,8,10,8,1,6,1,10,55,10,0,0,0,35,1,42,1.05,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:41.141Z,room1-1756064015313,room1,3,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,39,29,false,,1,29,0.725,8,10,8,1,6,1,10,55,10,0,0,0,35,1,40,1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:42.434Z,room1-1756064015313,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,38,27,false,,1,27,0.675,8,10,8,1,6,1,10,55,10,0,0,0,35,1,39,0.975,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:43.754Z,room1-1756064015313,room1,5,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,33,25,false,,1,25,0.625,8,10,8,1,6,1,10,55,10,0,0,0,35,1,38,0.95,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:45.080Z,room1-1756064015313,room1,6,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,31,21,false,,1,21,0.525,8,10,8,1,6,1,10,55,10,0,0,0,35,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:47.903Z,room1-1756064015313,room1,7,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,31,20,false,,1,20,0.5,8,10,8,1,6,1,10,55,10,0,0,0,35,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:49.083Z,room1-1756064015313,room1,8,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,29,17,false,,1,17,0.425,8,10,8,1,6,1,10,55,10,0,0,0,35,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:50.429Z,room1-1756064015313,room1,9,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,28,15,false,,1,15,0.375,8,10,8,1,6,1,10,55,10,0,0,0,35,1,29,0.725,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:51.722Z,room1-1756064015313,room1,10,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,26,12,false,,1,12,0.3,8,10,8,1,6,1,10,55,10,0,0,0,35,1,28,0.7,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:53.111Z,room1-1756064015313,room1,11,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,23,9,false,,1,9,0.225,8,10,8,1,6,1,10,55,10,0,0,0,35,1,26,0.65,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:54.524Z,room1-1756064015313,room1,12,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,21,7,false,,1,7,0.175,8,10,8,1,6,1,10,55,10,0,0,0,35,1,23,0.575,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:33:55.881Z,room1-1756064015313,room1,13,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,18,4,false,,1,4,0.1,8,10,8,1,6,1,10,55,10,0,0,0,35,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:00.235Z,room1-1756064015313,room1,14,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,17,1,false,,1,1,0.025,8,10,8,1,6,1,10,55,10,0,0,0,35,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:29.729Z,room1-1756064067058,room1,1,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,44,35,false,,1,35,0.875,8,10,8,1,6,1,10,55,10,0,0,0,35,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:31.031Z,room1-1756064067058,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,41,34,false,,1,34,0.85,8,10,8,1,6,1,10,55,10,0,0,0,35,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:32.387Z,room1-1756064067058,room1,3,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,41,32,false,,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,1,41,1.025,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:33.886Z,room1-1756064067058,room1,4,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,38,30,false,,1,30,0.75,8,10,8,1,6,1,10,55,10,0,0,0,35,1,41,1.025,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:35.127Z,room1-1756064067058,room1,5,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,37,27,false,,1,27,0.675,8,10,8,1,6,1,10,55,10,0,0,0,35,1,38,0.95,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:36.993Z,room1-1756064067058,room1,6,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,37,26,false,,1,26,0.65,8,10,8,1,6,1,10,55,10,0,0,0,35,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:38.237Z,room1-1756064067058,room1,7,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,35,22,false,,1,22,0.55,8,10,8,1,6,1,10,55,10,0,0,0,35,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:39.641Z,room1-1756064067058,room1,8,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,31,18,false,,1,18,0.45,8,10,8,1,6,1,10,55,10,0,0,0,35,1,35,0.875,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:41.012Z,room1-1756064067058,room1,9,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,29,15,false,,1,15,0.375,8,10,8,1,6,1,10,55,10,0,0,0,35,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:42.464Z,room1-1756064067058,room1,10,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,27,13,false,,1,13,0.325,8,10,8,1,6,1,10,55,10,0,0,0,35,1,29,0.725,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:43.869Z,room1-1756064067058,room1,11,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,24,11,false,,1,11,0.275,8,10,8,1,6,1,10,55,10,0,0,0,35,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:46.522Z,room1-1756064067058,room1,12,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,21,9,false,,1,9,0.225,8,10,8,1,6,1,10,55,10,0,0,0,35,1,24,0.6,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:48.290Z,room1-1756064067058,room1,13,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,19,8,false,,1,8,0.2,8,10,8,1,6,1,10,55,10,0,0,0,35,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:49.895Z,room1-1756064067058,room1,14,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,15,7,false,,1,7,0.175,8,10,8,1,6,1,10,55,10,0,0,0,35,1,19,0.475,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:51.492Z,room1-1756064067058,room1,15,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,12,5,false,,1,5,0.125,8,10,8,1,6,1,10,55,10,0,0,0,35,1,15,0.375,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:53.095Z,room1-1756064067058,room1,16,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,12,4,false,,1,4,0.1,8,10,8,1,6,1,10,55,10,0,0,0,35,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:34:54.714Z,room1-1756064067058,room1,17,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,7,3,false,,1,3,0.075,8,10,8,1,6,1,10,55,10,0,0,0,35,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T21:49:35.582Z,room1-1756072165459,room1,1,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,25,36,false,,1,36,0.9,8,10,10,1,8,1,8,70,5,0,5,0,20,1,33,0.825,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:49:36.760Z,room1-1756072165459,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,22,31,false,,1,31,0.775,8,10,10,1,8,1,8,70,5,0,5,0,20,1,25,0.625,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:49:37.887Z,room1-1756072165459,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,20,23,false,,1,23,0.575,8,10,10,1,8,1,8,70,5,0,5,0,20,1,22,0.55,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:49:39.059Z,room1-1756072165459,room1,4,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,14,22,false,,1,22,0.55,8,10,10,1,8,1,8,70,5,0,5,0,20,1,20,0.5,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:49:41.368Z,room1-1756072165459,room1,5,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,6,17,false,,1,17,0.425,8,10,10,1,8,1,8,70,5,0,5,0,20,1,14,0.35,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:49:42.535Z,room1-1756072165459,room1,6,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,4,16,false,,1,16,0.4,8,10,10,1,8,1,8,70,5,0,5,0,20,1,6,0.15,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:49:43.674Z,room1-1756072165459,room1,7,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,0,15,true,B,1,15,0.375,8,10,10,1,8,1,8,70,5,0,5,0,20,1,4,0.1,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:02.874Z,room1-1756072200351,room1,1,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,32,38,false,,1,38,0.95,8,10,10,1,8,1,8,70,5,0,5,0,20,1,40,1,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:04.021Z,room1-1756072200351,room1,2,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,25,30,false,,1,30,0.75,8,10,10,1,8,1,8,70,5,0,5,0,20,1,32,0.8,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:05.212Z,room1-1756072200351,room1,3,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,22,22,false,,1,22,0.55,8,10,10,1,8,1,8,70,5,0,5,0,20,1,25,0.625,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:06.364Z,room1-1756072200351,room1,4,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,18,15,false,,1,15,0.375,8,10,10,1,8,1,8,70,5,0,5,0,20,1,22,0.55,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:07.526Z,room1-1756072200351,room1,5,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,13,9,false,,1,9,0.225,8,10,10,1,8,1,8,70,5,0,5,0,20,1,18,0.45,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:08.710Z,room1-1756072200351,room1,6,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,12,7,false,,1,7,0.175,8,10,10,1,8,1,8,70,5,0,5,0,20,1,13,0.325,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:09.940Z,room1-1756072200351,room1,7,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,9,4,false,,1,4,0.1,8,10,10,1,8,1,8,70,5,0,5,0,20,1,12,0.3,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:11.206Z,room1-1756072200351,room1,8,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,4,2,false,,1,2,0.05,8,10,10,1,8,1,8,70,5,0,5,0,20,1,9,0.225,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:32.265Z,room1-1756072229297,room1,1,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,39,37,false,,1,37,0.925,8,10,10,1,8,1,8,70,5,0,5,0,20,1,40,1,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:33.425Z,room1-1756072229297,room1,2,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,38,32,false,,1,32,0.8,8,10,10,1,8,1,8,70,5,0,5,0,20,1,39,0.975,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:34.588Z,room1-1756072229297,room1,3,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,31,24,false,,1,24,0.6,8,10,10,1,8,1,8,70,5,0,5,0,20,1,38,0.95,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:35.787Z,room1-1756072229297,room1,4,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,26,19,false,,1,19,0.475,8,10,10,1,8,1,8,70,5,0,5,0,20,1,31,0.775,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:36.947Z,room1-1756072229297,room1,5,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,22,13,false,,1,13,0.325,8,10,10,1,8,1,8,70,5,0,5,0,20,1,26,0.65,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:38.130Z,room1-1756072229297,room1,6,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,19,6,false,,1,6,0.15,8,10,10,1,8,1,8,70,5,0,5,0,20,1,22,0.55,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:50:39.324Z,room1-1756072229297,room1,7,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,14,1,false,,1,1,0.025,8,10,10,1,8,1,8,70,5,0,5,0,20,1,19,0.475,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:02.083Z,room1-1756072259581,room1,1,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,32,35,false,,1,35,0.875,8,10,10,1,8,1,8,70,5,0,5,0,20,1,40,1,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:03.562Z,room1-1756072259581,room1,2,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,28,27,false,,1,27,0.675,8,10,10,1,8,1,8,70,5,0,5,0,20,1,32,0.8,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:04.714Z,room1-1756072259581,room1,3,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,24,21,false,,1,21,0.525,8,10,10,1,8,1,8,70,5,0,5,0,20,1,28,0.7,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:05.990Z,room1-1756072259581,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,23,18,false,,1,18,0.45,8,10,10,1,8,1,8,70,5,0,5,0,20,1,24,0.6,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:07.261Z,room1-1756072259581,room1,5,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,15,13,false,,1,13,0.325,8,10,10,1,8,1,8,70,5,0,5,0,20,1,23,0.575,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:08.522Z,room1-1756072259581,room1,6,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,7,12,false,,1,12,0.3,8,10,10,1,8,1,8,70,5,0,5,0,20,1,15,0.375,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:09.874Z,room1-1756072259581,room1,7,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,3,6,false,,1,6,0.15,8,10,10,1,8,1,8,70,5,0,5,0,20,1,7,0.175,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:38.487Z,room1-1756072294198,room1,1,playerB,playerA,BASIC_ATTACK,,offense,8,0,DAMAGE,29,37,false,,1,37,0.925,8,10,10,1,8,1,8,70,5,0,5,0,20,1,37,0.925,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:39.750Z,room1-1756072294198,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,26,31,false,,1,31,0.775,8,10,10,1,8,1,8,70,5,0,5,0,20,1,29,0.725,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:41.010Z,room1-1756072294198,room1,3,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,21,30,false,,1,30,0.75,8,10,10,1,8,1,8,70,5,0,5,0,20,1,26,0.65,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:42.317Z,room1-1756072294198,room1,4,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,16,23,false,,1,23,0.575,8,10,10,1,8,1,8,70,5,0,5,0,20,1,21,0.525,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:43.606Z,room1-1756072294198,room1,5,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,11,17,false,,1,17,0.425,8,10,10,1,8,1,8,70,5,0,5,0,20,1,16,0.4,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:44.932Z,room1-1756072294198,room1,6,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,9,16,false,,1,16,0.4,8,10,10,1,8,1,8,70,5,0,5,0,20,1,11,0.275,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:46.338Z,room1-1756072294198,room1,7,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,5,11,false,,1,11,0.275,8,10,10,1,8,1,8,70,5,0,5,0,20,1,9,0.225,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:51:47.652Z,room1-1756072294198,room1,8,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,0,5,true,B,1,5,0.125,8,10,10,1,8,1,8,70,5,0,5,0,20,1,5,0.125,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
2025-08-24T21:53:33.018Z,room1-1756072410328,room1,1,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,38,36,false,,1,36,0.9,8,10,10,1,6,1,8,70,6,0,4,0,20,1,40,1,8,10,10,1,8,1,8,70,5,0,5,0,20,0,0,0,0,0,0
